evaluation,choice,kept,PdetailsBackForwardChosenstepsWaled,DdetailsKindNumhotNumall
4236,P,0,P[ -45/   2/  45/ -10],             
4237,D,0,                      ,D[AR/216/154/334]
4238,D,0,                      ,D[AR/226/154/334]
4239,D,0,                      ,D[FL/ 51/154/334]
4240,D,0,                      ,D[FL/ 22/154/334]
4241,D,1,                      ,D[AR/132/154/334]
4242,P,0,P[-102/  10/ 102/ -99],             
4243,P,0,P[  -1/  10/ 141/   8],             
4244,P,0,P[  -5/  45/ 217/  44],             
4245,D,0,                      ,D[FL/262/154/334]
4246,P,0,P[ -32/   0/ 174/  -2],             
4247,D,0,                      ,D[AR/151/154/334]
4248,P,0,P[ -38/   0/ 249/  -6],             
4249,D,0,                      ,D[FL/207/154/334]
4250,D,1,                      ,D[AR/ 95/154/334]
4251,P,0,P[   0/  41/ 194/  36],             
4252,P,0,P[  -3/   4/ 100/  -3],             
4253,D,0,                      ,D[FL/ 34/154/334]
4254,P,0,P[ -32/   3/ 181/  -1],             
4255,P,0,P[  -1/  10/ 273/   8],             
4256,P,0,P[ -70/   2/  70/ -67],             
4257,P,0,P[  -1/   1/ 322/  -1],             
4258,P,0,P[  -2/   0/ 292/  -2],             
4259,P,0,P[  -1/  23/ 167/  20],             
4260,P,1,P[  -5/ 108/   5/  81],             
4261,P,0,P[   0/   5/ 220/   4],             
4262,D,0,                      ,D[FL/ 56/154/334]
4263,P,0,P[ -12/   2/ 280/ -12],             
4264,P,0,P[ -25/   9/  25/   4],             
4265,P,0,P[ -13/   0/ 154/  -1],             
4266,P,0,P[ -11/   1/ 222/ -11],             
4267,D,0,                      ,D[FL/251/154/334]
4268,D,0,                      ,D[FL/182/154/334]
4269,P,1,P[ -65/   4/  76/ -20],             
4270,P,1,P[ -63/   0/  63/ -10],             
4271,D,0,                      ,D[AR/164/156/334]
4272,D,1,                      ,D[AR/ 64/156/334]
4273,P,0,P[   0/  10/ 266/   9],             
4274,D,0,                      ,D[AR/181/157/334]
4275,D,0,                      ,D[AR/  4/157/334]
4276,P,0,P[ -38/   0/ 249/ -38],             
4277,P,1,P[ -96/   3/  96/ -94],             
4278,P,0,P[ -11/   0/  35/  -2],             
4279,P,1,P[-101/   3/ 101/ -91],             
4280,P,0,P[ -95/   1/  95/ -95],             
4281,D,0,                      ,D[FL/ 12/156/334]
4282,D,0,                      ,D[AR/ 16/156/334]
4283,D,0,                      ,D[AR/149/156/334]
4284,P,0,P[  -6/   0/ 315/  -5],             
4285,P,0,P[   0/  20/ 293/  17],             
4286,P,0,P[  -4/  67/  28/  -2],             
4287,P,1,P[  -3/   1/  73/  -3],             
4288,P,0,P[  -1/   0/ 319/  -1],             
4289,D,0,                      ,D[IM/219/156/334]
4290,P,1,P[ -16/   4/ 182/ -14],             
4291,D,0,                      ,D[AR/ 85/157/334]
4292,P,1,P[ -27/   9/  27/   7],             
4293,P,0,P[ -12/   2/ 280/ -11],             
4294,D,1,                      ,D[FL/217/157/334]
4295,P,1,P[ -12/   0/ 187/  -1],             
4296,P,0,P[ -10/   1/ 221/ -10],             
4297,D,0,                      ,D[AR/226/159/334]
4298,P,1,P[   0/   3/  58/   2],             
4299,P,1,P[  -3/   9/ 325/  -3],             
4300,D,0,                      ,D[AR/ 36/157/334]
4301,P,1,P[   0/   3/ 282/   2],             
4302,P,0,P[ -13/   0/ 154/ -11],             
4303,D,0,                      ,D[FL/ 22/157/334]
4304,D,0,                      ,D[AR/278/157/334]
4305,D,0,                      ,D[AR/ 83/157/334]
4306,P,1,P[  -5/   1/ 216/  -5],             
4307,D,0,                      ,D[FL/ 29/154/334]
4308,D,0,                      ,D[AR/ 54/154/334]
4309,D,1,                      ,D[AR/200/154/334]
4310,P,0,P[  -6/  47/ 253/  -3],             
4311,P,1,P[  -1/   3/ 331/  -1],             
4312,P,0,P[ -11/   1/ 227/  -9],             
4313,D,0,                      ,D[FL/275/155/334]
4314,P,1,P[   0/   3/ 180/   2],             
4315,P,0,P[  -9/   1/ 199/  -8],             
4316,D,0,                      ,D[FL/ 30/156/334]
4317,D,1,                      ,D[AR/  0/156/334]
4318,P,0,P[ -53/   9/  53/   5],             
4319,D,1,                      ,D[AR/194/156/334]
4320,D,0,                      ,D[AR/ 88/156/334]
4321,D,0,                      ,D[FL/ 67/156/334]
4322,P,0,P[  -3/   0/ 129/  -3],             
4323,P,0,P[  -3/   0/  63/  -1],             
4324,P,0,P[ -39/   3/  39/ -36],             
4325,D,0,                      ,D[FL/168/156/334]
4326,P,1,P[ -53/   9/  53/   8],             
4327,D,0,                      ,D[FL/169/157/334]
4328,P,1,P[  -7/   2/ 128/  -7],             
4329,P,1,P[  -3/   1/ 133/  -3],             
4330,P,0,P[  -1/   0/ 303/  -1],             
4331,D,1,                      ,D[AR/180/157/334]
4332,P,0,P[ -20/  11/  24/   9],             
4333,P,1,P[ -87/  10/  87/   1],             
4334,P,0,P[  -2/   0/ 129/  -2],             
4335,D,0,                      ,D[AR/  1/157/334]
4336,D,1,                      ,D[AR/197/157/334]
4337,P,1,P[  -1/   2/  52/  -1],             
4338,P,0,P[  -1/   0/ 282/  -1],             
4339,P,0,P[  -2/   1/ 284/  -2],             
4340,D,1,                      ,D[AR/269/157/334]
4341,P,1,P[  -4/   3/ 101/   2],             
4342,D,0,                      ,D[FL/ 34/157/334]
4343,P,0,P[ -28/   2/  28/ -26],             
4344,P,0,P[  -4/  17/ 170/  -3],             
4345,P,0,P[   0/  22/  86/   1],             
4346,P,0,P[ -12/   1/ 280/  -2],             
4347,D,0,                      ,D[AR/293/157/334]
4348,P,0,P[ -12/   0/ 333/ -12],             
4349,P,0,P[  -8/   0/ 329/  -8],             
4350,P,0,P[ -10/   3/ 111/   2],             
4351,P,0,P[  -6/  35/   6/  34],             
4352,D,0,                      ,D[FL/189/157/334]
4353,D,0,                      ,D[FL/207/157/334]
4354,P,1,P[ -15/  13/  15/  11],             
4355,D,0,                      ,D[FL/264/158/334]
4356,D,0,                      ,D[AR/ 21/158/334]
4357,P,0,P[ -85/   0/  85/ -83],             
4358,D,0,                      ,D[AR/249/158/334]
4359,P,0,P[  -1/   4/ 212/  -1],             
4360,P,1,P[ -28/   2/  28/   1],             
4361,P,0,P[  -1/   3/  74/  -1],             
4362,D,0,                      ,D[AR/134/158/334]
4363,D,0,                      ,D[AR/ 42/158/334]
4364,P,1,P[  -1/   0/ 303/  -1],             
4365,P,0,P[ -18/   0/ 159/ -18],             
4366,D,1,                      ,D[AR/293/159/334]
4367,D,0,                      ,D[AR/197/160/334]
4368,P,1,P[  -1/   0/ 105/  -1],             
4369,P,1,P[ -16/   1/  16/ -16],             
4370,P,1,P[   0/  30/  84/   1],             
4371,P,0,P[ -42/   0/ 242/ -35],             
4372,D,0,                      ,D[AR/153/160/334]
4373,D,0,                      ,D[FL/305/160/334]
4374,P,0,P[  -1/   1/ 153/  -1],             
4375,D,0,                      ,D[IM/284/160/334]
4376,P,0,P[ -26/   1/  26/ -23],             
4377,P,1,P[  -4/   7/ 157/  -4],             
4378,P,1,P[   0/   5/ 174/   3],             
4379,P,1,P[ -32/   7/  32/   3],             
4380,P,1,P[  -4/   3/ 125/   2],             
4381,P,1,P[  -7/  34/   7/  -3],             
4382,D,0,                      ,D[FL/168/159/334]
4383,P,0,P[  -2/   2/  41/  -2],             
4384,P,0,P[  -3/  27/ 115/  -2],             
4385,D,1,                      ,D[AR/ 83/159/334]
4386,D,1,                      ,D[AR/267/159/334]
4387,P,0,P[   0/   7/ 250/   6],             
4388,D,1,                      ,D[AR/ 40/159/334]
4389,D,1,                      ,D[AR/195/159/334]
4390,P,0,P[   0/  11/ 153/   9],             
4391,D,0,                      ,D[FL/167/159/334]
4392,D,1,                      ,D[IM/121/159/334]
4393,D,0,                      ,D[IM/ 12/159/334]
4394,D,1,                      ,D[AR/289/159/334]
4395,P,0,P[  -2/   0/ 113/  -2],             
4396,D,0,                      ,D[AR/271/159/334]
4397,P,0,P[  -1/   0/ 232/  -1],             
4398,D,1,                      ,D[AR/126/159/334]
4399,P,1,P[  -1/   0/ 208/  -1],             
4400,P,0,P[  -3/   6/ 328/  -3],             
4401,P,1,P[  -2/   4/ 147/   3],             
4402,D,0,                      ,D[AR/ 21/159/334]
4403,P,0,P[  -6/  47/ 253/  35],             
4404,P,0,P[  -2/  24/  34/   1],             
4405,D,0,                      ,D[FL/ 56/159/334]
4406,D,0,                      ,D[FL/ 97/159/334]
4407,D,0,                      ,D[FL/104/159/334]
4408,D,0,                      ,D[AR/ 99/159/334]
4409,P,1,P[   0/   3/  51/   2],             
4410,P,1,P[ -11/   1/ 222/ -11],             
4411,D,0,                      ,D[AR/199/160/334]
4412,D,1,                      ,D[AR/  4/160/334]
4413,D,1,                      ,D[AR/ 38/160/334]
4414,D,0,                      ,D[FL/ 32/160/334]
4415,D,1,                      ,D[AR/ 54/160/334]
4416,D,0,                      ,D[FL/ 91/160/334]
4417,D,0,                      ,D[FL/231/160/334]
4418,D,1,                      ,D[AR/294/160/334]
4419,D,1,                      ,D[FL/ 22/162/334]
4420,P,0,P[  -3/  18/ 269/  17],             
4421,D,0,                      ,D[FL/307/162/334]
4422,P,0,P[ -51/   1/  65/ -51],             
4423,P,0,P[  -1/  39/ 145/  36],             
4424,P,0,P[  -4/   0/ 290/  -4],             
4425,D,0,                      ,D[AR/289/162/334]
4426,D,1,                      ,D[AR/  1/162/334]
4427,P,1,P[-170/  16/ 287/-165],             
4428,D,0,                      ,D[FL/279/161/334]
4429,D,1,                      ,D[AR/130/161/334]
4430,D,0,                      ,D[AR/111/161/334]
4431,P,1,P[ -14/   0/ 156/  -1],             
4432,P,1,P[ -87/  26/  87/   3],             
4433,D,0,                      ,D[AR/ 40/161/334]
4434,D,0,                      ,D[AR/199/161/334]
4435,P,1,P[  -1/   0/ 283/  -1],             
4436,D,0,                      ,D[FL/239/161/334]
4437,D,0,                      ,D[FL/ 67/161/334]
4438,P,1,P[  -4/  13/ 201/  -3],             
4439,P,1,P[-160/   1/ 258/-160],             
4440,P,0,P[  -7/  10/   7/  -7],             
4441,P,0,P[-109/   1/ 109/ -15],             
4442,P,0,P[  -2/   0/ 312/  -2],             
4443,D,1,                      ,D[AR/221/160/334]
4444,D,0,                      ,D[AR/  0/160/334]
4445,P,1,P[  -6/  21/   6/  20],             
4446,P,1,P[  -2/   2/  41/  -2],             
4447,P,1,P[ -12/   0/ 333/ -11],             
4448,D,1,                      ,D[AR/  3/160/334]
4449,D,1,                      ,D[AR/ 63/160/334]
4450,P,0,P[  -6/  45/ 255/  43],             
4451,P,1,P[  -3/  13/ 130/  -3],             
4452,P,0,P[   0/ 149/  81/ 146],             
4453,P,1,P[  -3/   5/ 117/   4],             
4454,P,1,P[   0/   3/  51/   2],             
4455,P,0,P[ -33/   3/  33/ -31],             
4456,D,0,                      ,D[AR/ 84/158/334]
4457,P,0,P[  -2/   0/ 286/  -2],             
4458,P,0,P[-186/  16/ 294/-173],             
4459,P,1,P[ -16/  13/  22/ -14],             
4460,D,1,                      ,D[AR/ 24/157/334]
4461,D,1,                      ,D[FL/166/157/334]
4462,P,1,P[  -1/   6/ 268/   5],             
4463,D,1,                      ,D[FL/  7/158/334]
4464,D,1,                      ,D[AR/ 41/159/334]
4465,P,1,P[  -2/  27/   8/  -1],             
4466,P,0,P[  -1/   1/ 178/  -1],             
4467,P,0,P[ -15/   0/ 301/  -1],             
4468,P,1,P[   0/   5/ 254/   4],             
4469,D,1,                      ,D[FL/120/159/334]
4470,P,0,P[  -3/   2/ 179/  -3],             
4471,D,0,                      ,D[FL/239/158/334]
4472,P,1,P[  -3/   1/ 268/  -3],             
4473,P,0,P[  -2/   0/  80/  -2],             
4474,P,0,P[  -6/  46/ 259/  41],             
4475,D,0,                      ,D[AR/227/158/334]
4476,D,1,                      ,D[AR/ 40/158/334]
4477,P,0,P[  -2/  24/  34/  21],             
4478,D,1,                      ,D[AR/179/158/334]
4479,D,0,                      ,D[AR/221/158/334]
4480,D,0,                      ,D[AR/129/158/334]
4481,P,0,P[  -6/   7/ 219/   6],             
4482,D,1,                      ,D[AR/ 54/158/334]
4483,D,0,                      ,D[FL/ 12/158/334]
4484,P,0,P[   0/   3/ 136/   2],             
4485,P,0,P[ -34/   4/ 237/ -30],             
4486,D,1,                      ,D[AR/133/158/334]
4487,D,1,                      ,D[AR/272/158/334]
4488,P,1,P[ -87/   1/ 106/ -21],             
4489,D,1,                      ,D[AR/226/159/334]
4490,P,0,P[  -2/   1/ 120/  -2],             
4491,D,1,                      ,D[AR/222/159/334]
4492,P,0,P[ -61/   1/  61/ -56],             
4493,D,0,                      ,D[AR/269/159/334]
4494,D,0,                      ,D[FL/ 25/159/334]
4495,D,0,                      ,D[AR/  1/159/334]
4496,D,1,                      ,D[AR/  5/159/334]
4497,D,1,                      ,D[AR/268/159/334]
4498,D,1,                      ,D[AR/ 21/159/334]
4499,P,1,P[  -4/  17/ 172/  -1],             
4500,D,0,                      ,D[AR/105/159/334]
4501,D,1,                      ,D[FL/251/159/334]
4502,D,1,                      ,D[AR/290/160/334]
4503,D,1,                      ,D[FL/ 22/160/334]
4504,P,0,P[ -11/   0/ 167/  -2],             
4505,P,1,P[  -1/   8/ 140/   7],             
4506,P,1,P[  -2/   4/   2/   3],             
4507,D,1,                      ,D[FL/160/160/334]
4508,D,0,                      ,D[AR/ 53/158/334]
4509,P,0,P[  -6/   0/ 125/  -1],             
4510,D,0,                      ,D[IM/284/158/334]
4511,D,0,                      ,D[AR/  0/158/334]
4512,D,0,                      ,D[AR/221/158/334]
4513,D,0,                      ,D[FL/308/158/334]
4514,P,0,P[  -6/   0/ 315/  -6],             
4515,P,0,P[  -1/   0/ 319/  -1],             
4516,P,0,P[  -1/  14/ 300/  -1],             
4517,D,0,                      ,D[AR/181/158/334]
4518,P,0,P[  -2/  17/ 170/  14],             
4519,P,0,P[ -14/  49/  14/  36],             
4520,P,0,P[  -2/   2/  59/  -2],             
4521,D,0,                      ,D[FL/ 67/158/334]
4522,D,1,                      ,D[AR/219/158/334]
4523,P,0,P[ -34/   4/ 237/ -28],             
4524,P,0,P[ -89/   2/  89/ -88],             
4525,P,0,P[ -11/   0/ 279/  -1],             
4526,D,1,                      ,D[FL/167/158/334]
4527,D,0,                      ,D[FL/205/159/334]
4528,D,0,                      ,D[AR/181/159/334]
4529,P,1,P[ -11/  94/  11/  79],             
4530,P,1,P[  -1/   8/ 299/  -1],             
4531,D,1,                      ,D[AR/224/159/334]
4532,P,1,P[  -1/  18/ 269/  15],             
4533,P,0,P[  -2/  23/  86/  -2],             
4534,D,0,                      ,D[FL/276/159/334]
4535,D,0,                      ,D[FL/251/159/334]
4536,P,1,P[  -6/   7/ 219/   6],             
4537,P,0,P[   0/ 160/  99/ 147],             
4538,P,0,P[ -11/  14/  11/  -8],             
4539,D,1,                      ,D[FL/159/159/334]
4540,D,1,                      ,D[AR/ 87/159/334]
4541,P,1,P[  -4/  22/  43/  -2],             
4542,P,0,P[  -1/   0/ 133/  -1],             
4543,P,0,P[ -29/   3/  29/ -26],             
4544,D,0,                      ,D[FL/ 67/159/334]
4545,D,0,                      ,D[AR/ 83/159/334]
4546,D,0,                      ,D[FL/103/159/334]
4547,P,0,P[ -34/   5/  34/   4],             
4548,D,1,                      ,D[FL/304/159/334]
4549,D,1,                      ,D[FL/143/158/334]
4550,D,1,                      ,D[AR/  3/159/334]
4551,D,1,                      ,D[AR/ 79/159/334]
4552,P,0,P[  -2/   9/ 273/  -1],             
4553,P,0,P[ -26/  10/ 166/ -26],             
4554,P,1,P[  -3/   0/ 157/  -1],             
4555,D,1,                      ,D[AR/204/159/334]
4556,P,0,P[  -6/   0/ 297/  -6],             
4557,P,1,P[   0/  11/ 155/  10],             
4558,D,0,                      ,D[AR/248/159/334]
4559,D,0,                      ,D[AR/ 43/159/334]
4560,P,1,P[  -5/   1/  40/  -4],             
4561,P,0,P[  -7/   3/ 175/   2],             
4562,D,1,                      ,D[AR/  5/159/334]
4563,D,0,                      ,D[KK/228/159/334]
4564,D,0,                      ,D[AR/  4/159/334]
4565,D,0,                      ,D[FL/205/159/334]
4566,P,0,P[ -55/   2/  55/  -1],             
4567,P,0,P[  -1/  11/ 323/  10],             
4568,D,0,                      ,D[AR/ 54/159/334]
4569,D,0,                      ,D[AR/ 51/159/334]
4570,P,0,P[   0/  20/ 293/   1],             
4571,P,0,P[ -95/   1/  95/ -91],             
4572,P,0,P[ -16/   3/ 284/   1],             
4573,P,0,P[  -4/   0/ 242/  -4],             
4574,P,0,P[  -1/   5/ 248/   4],             
4575,D,1,                      ,D[FL/251/159/334]
4576,P,0,P[   0/   9/ 298/   8],             
4577,P,1,P[  -3/   1/  92/  -3],             
4578,D,1,                      ,D[AR/  1/158/334]
4579,D,0,                      ,D[IM/ 12/158/334]
4580,P,1,P[ -92/  22/  92/  18],             
4581,P,0,P[ -10/   0/ 278/ -10],             
4582,D,0,                      ,D[FL/ 22/158/334]
4583,D,1,                      ,D[AR/200/158/334]
4584,D,1,                      ,D[AR/178/157/334]
4585,D,1,                      ,D[AR/226/157/334]
4586,P,1,P[ -44/   7/  44/ -32],             
4587,D,0,                      ,D[IM/140/158/334]
4588,D,0,                      ,D[FL/304/158/334]
4589,P,0,P[ -50/   1/  64/ -43],             
4590,P,1,P[  -5/   1/ 228/  -5],             
4591,D,0,                      ,D[AR/222/158/334]
4592,P,0,P[  -6/   0/ 327/  -1],             
4593,P,1,P[ -19/   2/  19/   1],             
4594,P,1,P[  -1/   0/ 200/  -1],             
4595,P,0,P[  -6/   0/ 315/  -6],             
4596,D,1,                      ,D[FL/159/159/334]
4597,D,1,                      ,D[AR/  6/159/334]
4598,P,1,P[  -4/   2/ 270/  -4],             
4599,P,1,P[-187/  16/ 294/-156],             
4600,D,0,                      ,D[FL/125/159/334]
4601,P,0,P[  -6/   1/ 153/  -6],             
4602,P,1,P[  -1/   2/  51/  -1],             
4603,D,0,                      ,D[AR/289/159/334]
4604,D,1,                      ,D[AR/271/159/334]
